"Data","hora","minuto","direcao","velocidade","TempAr","tempOrvalho","pressao"
"01/08/2007 ","11","00","000","00","17","14","1021"
"01/08/2007 ","12","00","010","02","19","15","1022"
"01/08/2007 ","13","00","010","02","21","15","1022"
"01/08/2007 ","14","00","020","03","22","15","1021"
"01/08/2007 ","15","00","010","03","23","15","1021"
"01/08/2007 ","16","00","090","03","26","10","1020"
"01/08/2007 ","17","00","150","03","27","10","1019"
"01/08/2007 ","18","00","140","07","26","14","1018"
"01/08/2007 ","19","00","140","04","25","14","1018"
"01/08/2007 ","20","00","140","05","24","14","1019"
"01/08/2007 ","21","00","150","06","22","14","1019"
"01/08/2007 ","22","00","160","06","21","15","1019"
"01/08/2007 ","23","00","130","04","20","16","1020"
"02/08/2007 ","00","00","140","03","19","15","1020"
"02/08/2007 ","01","00","000","00","18","14","1020"
"02/08/2007 ","02","00","000","00","18","14","1020"
"02/08/2007 ","03","00","000","00","17","15","1020"
"02/08/2007 ","04","00","000","00","16","15","1020"
"02/08/2007 ","05","00","000","00","15","13","1020"
"02/08/2007 ","06","00","000","00","15","14","1020"
"02/08/2007 ","07","00","000","00","14","13","1020"
"02/08/2007 ","08","00","000","00","15","14","1020"
"02/08/2007 ","09","00","000","00","15","13","1020"
"02/08/2007 ","10","00","000","00","15","14","1021"
"02/08/2007 ","11","00","000","00","18","16","1021"
"02/08/2007 ","12","00","030","03","20","16","1022"
"02/08/2007 ","13","00","010","05","22","16","1022"
"02/08/2007 ","14","00","030","04","25","15","1021"
"02/08/2007 ","15","00","030","06","27","15","1021"
"02/08/2007 ","16","00","040","06","28","15","1019"
"02/08/2007 ","17","00","150","05","29","12","1018"
"02/08/2007 ","18","00","150","05","29","12","1018"
"02/08/2007 ","19","00","170","06","28","15","1018"
"02/08/2007 ","20","00","160","07","26","14","1018"
"02/08/2007 ","21","00","180","06","23","16","1018"
"02/08/2007 ","22","00","160","05","22","17","1019"
"02/08/2007 ","23","00","130","04","21","17","1020"
"03/08/2007 ","00","00","120","02","21","16","1020"
"03/08/2007 ","01","00","000","00","19","16","1021"
"03/08/2007 ","02","00","000","00","19","16","1021"
"03/08/2007 ","03","00","000","00","18","16","1021"
"03/08/2007 ","04","00","000","00","17","16","1021"
"03/08/2007 ","05","00","060","04","17","15","1021"
"03/08/2007 ","06","00","090","02","17","15","1021"
"03/08/2007 ","07","00","000","00","16","15","1020"
"03/08/2007 ","08","00","310","03","17","15","1021"
"03/08/2007 ","09","00","270","11","18","17","1021"
"03/08/2007 ","10","00","280","07","19","17","1022"
"03/08/2007 ","11","00","290","12","20","17","1023"
"03/08/2007 ","11","35","290","11","20","17","1023"
"03/08/2007 ","12","00","280","09","21","17","1023"
"03/08/2007 ","13","00","280","09","22","17","1024"
"03/08/2007 ","14","00","280","08","23","17","1023"
"03/08/2007 ","15","00","260","05","25","16","1022"
"03/08/2007 ","16","00","260","06","26","16","1022"
"03/08/2007 ","17","00","150","10","24","17","1021"
"03/08/2007 ","18","00","140","11","23","17","1021"
"03/08/2007 ","19","00","140","11","22","17","1021"
"03/08/2007 ","20","00","140","11","21","16","1021"
"03/08/2007 ","21","00","140","10","20","17","1021"
"03/08/2007 ","22","00","140","06","19","17","1021"
"03/08/2007 ","23","00","140","04","19","17","1022"
"04/08/2007 ","00","00","140","03","19","17","1022"
"04/08/2007 ","01","00","140","03","18","16","1022"
"04/08/2007 ","02","00","130","02","18","16","1022"
"04/08/2007 ","03","00","000","00","18","16","1022"
"04/08/2007 ","04","00","330","03","18","17","1021"
"04/08/2007 ","05","00","000","00","19","17","1021"
"04/08/2007 ","06","00","000","00","19","17","1020"
"04/08/2007 ","07","00","070","02","19","17","1020"
"04/08/2007 ","08","00","090","02","19","17","1020"
"04/08/2007 ","09","00","100","02","18","17","1020"
"04/08/2007 ","10","00","000","00","18","17","1021"
"04/08/2007 ","11","00","000","00","20","17","1021"
"04/08/2007 ","12","00","260","03","21","18","1022"
"04/08/2007 ","12","25","000","00","22","18","1022"
"04/08/2007 ","13","00","000","00","23","18","1022"
"04/08/2007 ","14","00","000","00","26","17","1021"
"04/08/2007 ","15","00","000","00","27","18","1019"
"04/08/2007 ","16","00","060","05","27","17","1019"
"04/08/2007 ","17","00","080","08","29","14","1017"
"04/08/2007 ","18","00","100","07","29","13","1017"
"04/08/2007 ","19","00","100","07","29","12","1017"
"04/08/2007 ","20","00","130","07","27","16","1017"
"04/08/2007 ","21","00","160","06","24","17","1017"
"04/08/2007 ","22","00","140","05","24","16","1017"
"04/08/2007 ","23","00","000","00","22","16","1018"
"05/08/2007 ","00","00","060","04","21","17","1018"
"05/08/2007 ","01","00","100","04","20","17","1019"
"05/08/2007 ","02","00","070","03","19","17","1019"
"05/08/2007 ","03","00","000","00","19","18","1019"
"05/08/2007 ","04","00","000","00","18","16","1019"
"05/08/2007 ","05","00","000","00","18","16","1018"
"05/08/2007 ","06","00","000","00","17","16","1018"
"05/08/2007 ","07","00","000","00","18","17","1018"
"05/08/2007 ","08","00","000","00","17","16","1018"
"05/08/2007 ","09","00","250","04","18","17","1019"
"05/08/2007 ","10","00","250","13","20","17","1020"
"05/08/2007 ","11","00","250","14","19","16","1021"
"05/08/2007 ","12","00","250","12","20","16","1022"
"05/08/2007 ","13","00","250","14","22","16","1023"
"05/08/2007 ","14","00","240","12","21","15","1023"
"05/08/2007 ","15","00","260","12","22","16","1023"
"05/08/2007 ","16","00","250","10","22","16","1022"
"05/08/2007 ","17","00","280","05","23","16","1021"
"05/08/2007 ","18","00","280","08","23","16","1021"
"05/08/2007 ","19","00","290","07","23","16","1021"
"05/08/2007 ","20","00","270","06","22","16","1022"
"05/08/2007 ","21","00","270","05","21","16","1022"
"05/08/2007 ","22","00","240","06","21","16","1022"
"05/08/2007 ","23","00","250","07","21","16","1023"
"06/08/2007 ","00","00","260","07","20","16","1023"
"06/08/2007 ","01","00","280","04","20","16","1023"
"06/08/2007 ","01","25","280","05","19","17","1023"
"06/08/2007 ","02","00","270","02","19","17","1024"
"06/08/2007 ","03","00","270","04","19","17","1023"
"06/08/2007 ","04","00","260","02","19","18","1022"
"06/08/2007 ","05","00","000","00","19","18","1022"
"06/08/2007 ","06","00","000","00","19","18","1022"
"06/08/2007 ","07","00","280","02","19","18","1022"
"06/08/2007 ","08","00","060","01","19","18","1022"
"06/08/2007 ","09","00","000","00","18","17","1022"
"06/08/2007 ","10","00","160","02","19","18","1023"
"06/08/2007 ","11","00","000","00","19","18","1023"
"06/08/2007 ","12","00","000","00","20","18","1024"
"06/08/2007 ","13","00","000","00","20","18","1024"
"06/08/2007 ","14","00","000","00","21","18","1023"
"06/08/2007 ","15","00","130","03","21","18","1022"
"06/08/2007 ","16","00","160","06","22","18","1021"
"06/08/2007 ","17","00","170","09","23","18","1020"
"06/08/2007 ","18","00","160","06","23","18","1020"
"06/08/2007 ","19","00","150","10","23","18","1019"
"06/08/2007 ","20","00","170","08","22","18","1019"
"06/08/2007 ","21","00","180","08","21","18","1019"
"06/08/2007 ","22","00","150","09","22","18","1020"
"06/08/2007 ","23","00","140","08","21","18","1020"
"07/08/2007 ","00","00","120","08","21","18","1020"
"07/08/2007 ","01","00","130","07","20","18","1020"
"07/08/2007 ","02","00","120","03","19","18","1020"
"07/08/2007 ","03","00","100","02","19","17","1019"
"07/08/2007 ","04","00","110","02","18","17","1019"
"07/08/2007 ","05","00","000","00","18","17","1018"
"07/08/2007 ","06","00","000","00","17","16","1018"
"07/08/2007 ","07","00","000","00","16","16","1017"
"07/08/2007 ","08","00","000","00","15","15","1017"
"07/08/2007 ","09","00","000","00","15","15","1017"
"07/08/2007 ","10","00","000","00","15","15","1018"
"07/08/2007 ","11","00","060","02","19","18","1018"
"07/08/2007 ","11","20","060","02","19","18","1019"
"07/08/2007 ","12","00","000","00","21","19","1019"
"07/08/2007 ","13","00","080","02","24","19","1018"
"07/08/2007 ","13","30","020","03","26","18","1018"
"07/08/2007 ","14","00","030","03","27","18","1018"
"07/08/2007 ","15","00","040","05","29","16","1017"
"07/08/2007 ","16","00","070","05","29","16","1016"
"07/08/2007 ","17","00","060","05","30","15","1015"
"07/08/2007 ","18","00","090","06","30","15","1015"
"07/08/2007 ","19","00","080","06","30","14","1015"
"07/08/2007 ","20","00","070","05","28","14","1015"
"07/08/2007 ","21","00","100","05","24","17","1015"
"07/08/2007 ","22","00","090","03","24","16","1016"
"07/08/2007 ","23","00","140","04","24","17","1016"
"08/08/2007 ","00","00","050","02","23","17","1016"
"08/08/2007 ","01","00","100","05","21","18","1017"
"08/08/2007 ","02","00","000","00","21","17","1017"
"08/08/2007 ","03","00","090","02","19","16","1017"
"08/08/2007 ","04","00","240","03","21","18","1017"
"08/08/2007 ","05","00","270","10","21","17","1017"
"08/08/2007 ","06","00","260","12","20","17","1018"
"08/08/2007 ","07","00","270","11","20","17","1018"
"08/08/2007 ","08","00","280","08","20","16","1019"
"08/08/2007 ","09","00","270","07","19","16","1020"
"08/08/2007 ","10","00","300","07","19","16","1021"
"08/08/2007 ","11","00","300","06","22","16","1022"
"08/08/2007 ","12","00","300","05","23","16","1022"
"08/08/2007 ","13","00","250","05","25","15","1022"
"08/08/2007 ","14","00","240","06","26","15","1022"
"08/08/2007 ","15","00","230","05","27","15","1022"
"08/08/2007 ","16","00","240","06","27","15","1021"
"08/08/2007 ","17","00","290","08","27","16","1020"
"08/08/2007 ","18","00","240","10","27","16","1020"
"08/08/2007 ","19","00","180","05","26","16","1020"
"08/08/2007 ","20","00","190","04","24","16","1020"
"08/08/2007 ","21","00","250","03","22","17","1021"
"08/08/2007 ","22","00","280","06","21","17","1021"
"08/08/2007 ","23","00","340","04","21","17","1022"
"09/08/2007 ","00","00","080","05","20","18","1023"
"09/08/2007 ","01","00","080","05","19","18","1022"
"09/08/2007 ","02","00","120","03","19","17","1023"
"09/08/2007 ","03","00","120","04","20","18","1023"
"09/08/2007 ","04","00","120","03","20","18","1022"
"09/08/2007 ","05","00","150","03","20","18","1022"
"09/08/2007 ","06","00","130","05","20","18","1022"
"09/08/2007 ","07","00","130","04","20","18","1022"
"09/08/2007 ","08","00","000","00","20","18","1022"
"09/08/2007 ","09","00","000","00","19","17","1023"
"09/08/2007 ","10","00","000","00","19","17","1024"
"09/08/2007 ","11","00","000","00","21","18","1024"
"09/08/2007 ","12","00","100","04","22","17","1024"
"09/08/2007 ","13","00","050","07","22","18","1024"
"09/08/2007 ","14","00","080","05","24","18","1023"
"09/08/2007 ","15","00","060","04","26","18","1022"
"09/08/2007 ","16","00","060","05","26","18","1021"
"09/08/2007 ","17","00","140","06","27","18","1020"
"09/08/2007 ","18","00","130","08","28","18","1019"
"09/08/2007 ","19","00","150","07","27","19","1019"
"09/08/2007 ","20","00","140","05","26","19","1019"
"09/08/2007 ","21","00","150","05","24","19","1019"
"09/08/2007 ","22","00","110","07","23","17","1020"
"09/08/2007 ","23","00","120","06","22","17","1021"
"10/08/2007 ","00","00","110","06","21","18","1021"
"10/08/2007 ","01","00","140","05","21","18","1021"
"10/08/2007 ","02","00","110","08","21","18","1021"
"10/08/2007 ","03","00","100","07","20","17","1021"
"10/08/2007 ","04","00","100","05","19","17","1020"
"10/08/2007 ","05","00","140","04","19","17","1020"
"10/08/2007 ","06","00","000","00","19","16","1020"
"10/08/2007 ","07","00","100","03","17","16","1020"
"10/08/2007 ","08","00","120","03","18","16","1020"
"10/08/2007 ","09","00","000","00","18","16","1021"
"10/08/2007 ","10","00","000","00","17","16","1022"
"10/08/2007 ","11","00","000","00","20","18","1022"
"10/08/2007 ","12","00","080","02","22","18","1022"
"10/08/2007 ","13","00","030","02","24","18","1022"
"10/08/2007 ","14","00","080","03","26","16","1022"
"10/08/2007 ","15","00","280","03","28","15","1021"
"10/08/2007 ","16","00","350","03","30","15","1020"
"10/08/2007 ","17","00","090","05","30","13","1019"
"10/08/2007 ","18","00","010","05","30","13","1018"
"10/08/2007 ","19","00","130","06","29","16","1018"
"10/08/2007 ","20","00","140","08","27","17","1018"
"10/08/2007 ","21","00","130","06","24","18","1019"
"10/08/2007 ","22","00","110","09","24","17","1019"
"10/08/2007 ","23","00","130","09","23","18","1019"
"11/08/2007 ","00","00","120","09","21","18","1020"
"11/08/2007 ","01","00","100","07","21","18","1019"
"11/08/2007 ","02","00","090","05","21","17","1019"
"11/08/2007 ","03","00","120","05","20","18","1019"
"11/08/2007 ","04","00","120","02","20","17","1020"
"11/08/2007 ","05","00","330","02","20","17","1020"
"11/08/2007 ","06","00","000","00","19","17","1019"
"11/08/2007 ","07","00","000","00","18","16","1019"
"11/08/2007 ","08","00","000","00","18","16","1019"
"11/08/2007 ","09","00","000","00","19","18","1019"
"11/08/2007 ","10","00","100","04","19","17","1020"
"11/08/2007 ","11","00","030","05","22","18","1021"
"11/08/2007 ","12","00","040","05","24","17","1021"
"11/08/2007 ","13","00","350","04","27","17","1021"
"11/08/2007 ","14","00","340","04","29","16","1021"
"11/08/2007 ","15","00","060","05","31","15","1020"
"11/08/2007 ","16","00","030","02","31","14","1020"
"11/08/2007 ","17","00","080","04","33","15","1019"
"11/08/2007 ","17","10","210","24","30","16","1020"
"11/08/2007 ","18","00","220","20","25","16","1020"
"11/08/2007 ","19","00","240","18","23","17","1021"
"11/08/2007 ","20","00","250","15","22","17","1022"
"11/08/2007 ","21","00","250","13","22","17","1024"
"11/08/2007 ","22","00","250","09","21","17","1025"
"11/08/2007 ","23","00","280","04","20","17","1025"
"12/08/2007 ","00","00","280","08","20","17","1026"
"12/08/2007 ","01","00","290","06","20","17","1026"
"12/08/2007 ","02","00","270","09","20","17","1026"
"12/08/2007 ","03","00","280","12","20","17","1026"
"12/08/2007 ","04","00","300","12","20","17","1026"
"12/08/2007 ","05","00","280","09","20","17","1025"
"12/08/2007 ","06","00","280","08","20","17","1025"
"12/08/2007 ","07","00","270","08","20","17","1025"
"12/08/2007 ","08","00","200","06","20","17","1025"
"12/08/2007 ","09","00","220","04","19","17","1025"
"12/08/2007 ","10","00","260","06","20","17","1026"
"12/08/2007 ","11","00","260","03","20","17","1026"
"12/08/2007 ","12","00","260","06","21","17","1027"
"12/08/2007 ","13","00","250","05","22","18","1027"
"12/08/2007 ","14","00","290","04","23","18","1027"
"12/08/2007 ","15","00","300","05","23","18","1026"
"12/08/2007 ","16","00","310","06","25","18","1025"
"12/08/2007 ","17","00","160","07","23","18","1024"
"12/08/2007 ","18","00","160","07","25","18","1023"
"12/08/2007 ","19","00","240","05","25","17","1023"
"12/08/2007 ","20","00","230","07","23","17","1023"
"12/08/2007 ","21","00","210","07","21","17","1024"
"12/08/2007 ","22","00","170","05","21","17","1024"
"12/08/2007 ","23","00","160","04","21","18","1024"
"13/08/2007 ","00","00","160","07","21","18","1025"
"13/08/2007 ","01","00","130","04","21","18","1025"
"13/08/2007 ","02","00","140","03","21","18","1025"
"13/08/2007 ","03","00","000","00","21","18","1025"
"13/08/2007 ","04","00","280","03","20","18","1025"
"13/08/2007 ","05","00","300","03","20","18","1024"
"13/08/2007 ","06","00","280","03","19","18","1024"
"13/08/2007 ","07","00","270","03","19","17","1024"
"13/08/2007 ","08","00","000","00","18","16","1024"
"13/08/2007 ","09","00","290","03","19","17","1024"
"13/08/2007 ","10","00","350","03","19","18","1025"
"13/08/2007 ","10","17","350","04","19","18","1025"
"13/08/2007 ","11","00","300","05","20","18","1025"
"13/08/2007 ","12","00","000","00","23","19","1026"
"13/08/2007 ","13","00","060","03","24","18","1026"
"13/08/2007 ","14","00","050","07","25","18","1025"
"13/08/2007 ","15","00","030","07","25","17","1024"
"13/08/2007 ","16","00","150","05","25","18","1024"
"13/08/2007 ","17","00","140","07","25","19","1023"
"13/08/2007 ","18","00","130","10","25","18","1022"
"13/08/2007 ","19","00","140","09","24","18","1022"
"13/08/2007 ","20","00","160","11","23","18","1022"
"13/08/2007 ","21","00","160","08","22","18","1022"
"13/08/2007 ","22","00","140","07","22","18","1022"
"13/08/2007 ","23","00","140","06","21","18","1023"
"14/08/2007 ","00","00","130","09","21","18","1023"
"14/08/2007 ","01","00","100","08","20","17","1024"
"14/08/2007 ","02","00","130","04","20","18","1023"
"14/08/2007 ","03","00","120","05","20","18","1023"
"14/08/2007 ","04","00","130","04","19","17","1023"
"14/08/2007 ","05","00","150","04","19","17","1022"
"14/08/2007 ","06","00","170","02","18","17","1022"
"14/08/2007 ","07","00","140","04","18","17","1021"
"14/08/2007 ","08","00","140","04","18","16","1021"
"14/08/2007 ","09","00","130","04","17","16","1022"
"14/08/2007 ","10","00","090","05","19","17","1023"
"14/08/2007 ","11","00","110","03","22","18","1024"
"14/08/2007 ","12","00","090","05","23","18","1024"
"14/08/2007 ","13","00","080","05","25","16","1024"
"14/08/2007 ","14","00","070","05","27","16","1024"
"14/08/2007 ","15","00","140","08","28","14","1023"
"14/08/2007 ","16","00","020","03","29","15","1022"
"14/08/2007 ","17","00","120","05","30","15","1021"
"14/08/2007 ","18","00","140","11","29","16","1021"
"14/08/2007 ","19","00","130","11","29","15","1020"
"14/08/2007 ","20","00","120","11","27","14","1020"
"14/08/2007 ","21","00","120","13","23","17","1021"
"14/08/2007 ","22","00","120","13","23","17","1021"
"14/08/2007 ","23","00","130","08","22","17","1022"
"15/08/2007 ","00","00","140","08","21","17","1022"
"15/08/2007 ","01","00","130","08","21","17","1022"
"15/08/2007 ","02","00","120","05","20","17","1023"
"15/08/2007 ","03","00","130","05","20","17","1022"
"15/08/2007 ","04","00","130","03","20","16","1022"
"15/08/2007 ","05","00","080","02","19","16","1022"
"15/08/2007 ","06","00","090","03","19","16","1021"
"15/08/2007 ","07","00","100","04","19","16","1021"
"15/08/2007 ","08","00","130","03","17","15","1021"
"15/08/2007 ","09","00","160","03","17","16","1022"
"15/08/2007 ","10","00","120","02","18","16","1022"
"15/08/2007 ","11","00","100","03","22","17","1023"
"15/08/2007 ","12","00","040","03","23","18","1024"
"15/08/2007 ","13","00","090","05","24","17","1024"
"15/08/2007 ","14","00","120","05","26","16","1024"
"15/08/2007 ","15","00","140","06","28","15","1023"
"15/08/2007 ","16","00","100","05","28","14","1022"
"15/08/2007 ","17","00","120","05","29","16","1021"
"15/08/2007 ","18","00","140","09","28","17","1020"
"15/08/2007 ","19","00","160","09","28","17","1020"
"15/08/2007 ","20","00","150","08","27","18","1020"
"15/08/2007 ","21","00","140","08","25","18","1021"
"15/08/2007 ","22","00","110","08","24","16","1021"
"15/08/2007 ","23","00","110","07","22","16","1022"
"16/08/2007 ","00","00","110","07","21","17","1022"
"16/08/2007 ","01","00","110","08","21","17","1022"
"16/08/2007 ","02","00","140","05","20","16","1022"
"16/08/2007 ","03","00","110","07","20","16","1022"
"16/08/2007 ","04","00","110","04","19","15","1022"
"16/08/2007 ","05","00","140","05","18","15","1022"
"16/08/2007 ","06","00","130","03","18","15","1022"
"16/08/2007 ","07","00","000","00","17","15","1021"
"16/08/2007 ","08","00","150","02","17","14","1022"
"16/08/2007 ","09","00","110","02","16","14","1022"
"16/08/2007 ","10","00","130","02","18","15","1023"
"16/08/2007 ","11","00","110","02","21","16","1023"
"16/08/2007 ","12","00","040","03","23","17","1023"
"16/08/2007 ","13","00","110","03","24","16","1023"
"16/08/2007 ","14","00","010","03","26","15","1023"
"16/08/2007 ","15","00","010","03","28","15","1022"
"16/08/2007 ","16","00","080","05","29","13","1021"
"16/08/2007 ","17","00","030","05","29","15","1020"
"16/08/2007 ","18","00","070","05","29","13","1019"
"16/08/2007 ","19","00","130","09","28","14","1019"
"16/08/2007 ","20","00","150","06","27","16","1019"
"16/08/2007 ","21","00","150","05","25","16","1020"
"16/08/2007 ","22","00","100","07","23","17","1020"
"16/08/2007 ","23","00","110","05","22","17","1021"
"17/08/2007 ","00","00","110","06","21","17","1021"
"17/08/2007 ","01","00","100","04","20","17","1021"
"17/08/2007 ","02","00","120","02","20","17","1022"
"17/08/2007 ","03","00","120","04","19","16","1021"
"17/08/2007 ","04","00","110","03","18","16","1021"
"17/08/2007 ","05","00","110","03","18","16","1021"
"17/08/2007 ","06","00","010","03","18","16","1021"
"17/08/2007 ","07","00","000","00","17","15","1020"
"17/08/2007 ","08","00","000","00","16","15","1021"
"17/08/2007 ","09","00","000","00","17","15","1021"
"17/08/2007 ","10","00","350","03","19","16","1022"
"17/08/2007 ","11","00","000","00","21","17","1023"
"17/08/2007 ","12","00","300","04","23","16","1023"
"17/08/2007 ","13","00","290","06","23","16","1023"
"17/08/2007 ","14","00","260","04","24","16","1023"
"17/08/2007 ","15","00","220","06","25","17","1022"
"17/08/2007 ","16","00","220","09","25","17","1021"
"17/08/2007 ","17","00","220","08","25","16","1021"
"17/08/2007 ","18","00","230","08","26","16","1020"
"17/08/2007 ","19","00","220","07","25","16","1020"
"17/08/2007 ","20","00","250","08","22","16","1021"
"17/08/2007 ","21","00","240","07","21","16","1021"
"17/08/2007 ","22","00","250","04","21","16","1022"
"17/08/2007 ","23","00","280","04","21","16","1022"
"18/08/2007 ","00","00","290","05","21","16","1022"
"18/08/2007 ","01","00","120","04","21","17","1022"
"18/08/2007 ","02","00","020","04","21","16","1022"
"18/08/2007 ","03","00","320","04","21","16","1022"
"18/08/2007 ","04","00","010","02","20","17","1021"
"18/08/2007 ","05","00","350","02","20","16","1021"
"18/08/2007 ","06","00","000","00","20","16","1020"
"18/08/2007 ","07","00","000","00","20","16","1020"
"18/08/2007 ","08","00","000","00","20","16","1020"
"18/08/2007 ","09","00","000","00","20","16","1021"
"18/08/2007 ","10","00","280","04","20","16","1022"
"18/08/2007 ","11","00","310","04","21","17","1022"
"18/08/2007 ","12","00","350","04","23","17","1022"
"18/08/2007 ","13","00","070","06","24","17","1022"
"18/08/2007 ","14","00","060","06","24","16","1021"
"18/08/2007 ","15","00","070","07","26","16","1020"
"18/08/2007 ","16","00","130","06","26","14","1019"
"18/08/2007 ","17","00","140","10","26","17","1018"
"18/08/2007 ","18","00","150","11","25","17","1018"
"18/08/2007 ","19","00","150","13","24","17","1018"
"18/08/2007 ","20","00","170","12","23","17","1018"
"18/08/2007 ","21","00","170","12","23","17","1019"
"18/08/2007 ","22","00","170","07","22","17","1020"
"18/08/2007 ","23","00","150","04","22","18","1020"
"19/08/2007 ","00","00","170","03","21","18","1020"
"19/08/2007 ","01","00","270","05","20","18","1020"
"19/08/2007 ","02","00","270","09","20","18","1021"
"19/08/2007 ","03","00","280","06","20","18","1021"
"19/08/2007 ","04","00","280","07","21","18","1021"
"19/08/2007 ","05","00","270","06","21","18","1021"
"19/08/2007 ","06","00","290","06","21","18","1020"
"19/08/2007 ","07","00","270","05","21","18","1020"
"19/08/2007 ","08","00","280","04","21","18","1021"
"19/08/2007 ","09","00","300","04","20","17","1021"
"19/08/2007 ","10","00","300","04","21","18","1022"
"19/08/2007 ","11","00","290","05","21","18","1022"
"19/08/2007 ","12","00","290","04","23","18","1022"
"19/08/2007 ","13","00","330","03","25","18","1022"
"19/08/2007 ","14","00","010","02","26","18","1022"
"19/08/2007 ","15","00","150","05","26","18","1021"
"19/08/2007 ","16","00","130","09","24","18","1020"
"19/08/2007 ","17","00","150","12","24","18","1019"
"19/08/2007 ","18","00","150","14","24","18","1019"
"19/08/2007 ","19","00","140","11","24","18","1019"
"19/08/2007 ","20","00","150","11","23","18","1019"
"19/08/2007 ","21","00","160","08","22","18","1019"
"19/08/2007 ","22","00","140","09","22","18","1020"
"19/08/2007 ","23","00","120","08","22","16","1020"
"20/08/2007 ","00","00","100","07","21","16","1020"
"20/08/2007 ","01","00","100","07","20","16","1020"
"20/08/2007 ","02","00","130","03","20","16","1020"
"20/08/2007 ","03","00","130","03","19","16","1020"
"20/08/2007 ","04","00","000","00","19","17","1019"
"20/08/2007 ","05","00","000","00","18","17","1019"
"20/08/2007 ","06","00","000","00","17","16","1018"
"20/08/2007 ","07","00","000","00","17","16","1018"
"20/08/2007 ","07","35","090","03","17","16","1017"
"20/08/2007 ","08","00","000","00","18","17","1017"
"20/08/2007 ","09","00","110","02","17","16","1017"
"20/08/2007 ","10","00","000","00","18","17","1018"
"20/08/2007 ","11","00","110","03","21","18","1018"
"20/08/2007 ","12","00","030","04","23","18","1018"
"20/08/2007 ","13","00","040","02","26","16","1018"
"20/08/2007 ","14","00","090","05","28","14","1017"
"20/08/2007 ","15","00","340","06","30","14","1016"
"20/08/2007 ","16","00","050","07","31","13","1015"
"20/08/2007 ","17","00","040","06","32","11","1014"
"20/08/2007 ","18","00","040","05","32","11","1014"
"20/08/2007 ","19","00","080","05","32","11","1014"
"20/08/2007 ","20","00","100","06","30","12","1014"
"20/08/2007 ","21","00","140","05","26","16","1015"
"20/08/2007 ","22","00","270","13","25","15","1016"
"20/08/2007 ","23","00","250","15","23","15","1017"
"21/08/2007 ","00","00","250","14","21","17","1018"
"21/08/2007 ","01","00","260","15","21","17","1019"
"21/08/2007 ","02","00","250","12","21","17","1020"
"21/08/2007 ","03","00","260","07","21","17","1021"
"21/08/2007 ","04","00","280","05","21","17","1021"
"21/08/2007 ","05","00","280","06","20","17","1021"
"21/08/2007 ","05","25","250","08","20","18","1021"
"21/08/2007 ","06","00","260","03","20","18","1021"
"21/08/2007 ","07","00","260","06","19","18","1021"
"21/08/2007 ","08","00","250","07","19","17","1021"
"21/08/2007 ","09","00","220","09","19","16","1021"
"21/08/2007 ","10","00","240","10","20","15","1022"
"21/08/2007 ","11","00","250","06","20","15","1023"
"21/08/2007 ","12","00","270","07","20","15","1024"
"21/08/2007 ","13","00","270","06","21","15","1024"
"21/08/2007 ","14","00","240","07","21","15","1024"
"21/08/2007 ","15","00","210","05","21","14","1023"
"21/08/2007 ","16","00","210","05","21","14","1022"
"21/08/2007 ","17","00","220","06","21","14","1022"
"21/08/2007 ","18","00","210","07","21","14","1022"
"21/08/2007 ","19","00","210","06","20","15","1022"
"21/08/2007 ","20","00","210","02","19","15","1022"
"21/08/2007 ","21","00","130","04","18","15","1023"
"21/08/2007 ","22","00","140","02","19","15","1023"
"21/08/2007 ","23","00","000","00","19","15","1023"
"22/08/2007 ","00","00","010","03","19","16","1024"
"22/08/2007 ","01","00","340","03","18","16","1024"
"22/08/2007 ","02","00","340","02","18","16","1024"
"22/08/2007 ","03","00","330","03","18","16","1024"
"22/08/2007 ","04","00","340","04","18","16","1024"
"22/08/2007 ","05","00","350","06","18","16","1023"
"22/08/2007 ","06","00","320","04","17","16","1023"
"22/08/2007 ","06","26","330","03","17","16","1023"
"22/08/2007 ","07","00","330","03","17","16","1023"
"22/08/2007 ","08","00","340","05","17","16","1023"
"22/08/2007 ","09","00","330","04","18","16","1023"
"22/08/2007 ","10","00","350","03","18","16","1024"
"22/08/2007 ","10","14","320","02","18","16","1024"
"22/08/2007 ","11","00","340","03","18","16","1024"
"22/08/2007 ","12","00","350","03","19","16","1025"
"22/08/2007 ","13","00","000","00","20","16","1025"
"22/08/2007 ","14","00","100","03","20","15","1024"
"22/08/2007 ","15","00","130","03","20","16","1023"
"22/08/2007 ","16","00","140","05","20","15","1022"
"22/08/2007 ","17","00","170","05","21","15","1022"
"22/08/2007 ","18","00","140","08","21","14","1021"
"22/08/2007 ","19","00","150","08","20","14","1021"
"22/08/2007 ","20","00","140","08","20","15","1021"
"22/08/2007 ","21","00","140","06","20","15","1021"
"22/08/2007 ","22","00","110","07","20","14","1022"
"22/08/2007 ","23","00","130","07","20","14","1022"
"23/08/2007 ","00","00","090","06","20","14","1022"
"23/08/2007 ","01","00","100","07","20","14","1022"
"23/08/2007 ","02","00","100","08","20","13","1022"
"23/08/2007 ","03","00","090","08","19","14","1021"
"23/08/2007 ","04","00","100","06","19","14","1021"
"23/08/2007 ","05","00","090","04","19","14","1021"
"23/08/2007 ","06","00","040","04","19","15","1020"
"23/08/2007 ","07","00","000","00","18","15","1019"
"23/08/2007 ","08","00","000","00","18","15","1020"
